ts,parent_frame,child_frame,position.x,position.y,position.z,orientation.x,orientation.y,orientation.z,orientation.w
1651065470761871576,camera_left_start,camera_left_gt,0.0005694913956353354,-0.006357579408578624,0.017023628418763856,0.0024442576320737506,0.0019195216106459023,0.00016622602048402816,0.9999951566934332
1651065471095274686,camera_left_start,camera_left_gt,0.00024363940528404626,-0.010610268371410693,0.027645025842249427,0.002500949904355844,0.0008378316061650182,0.0003299774389572317,0.9999964671950927
1651065471428617954,camera_left_start,camera_left_gt,-0.0006427792884351469,-0.01431130263404145,0.03721746187689557,0.0008984984880459088,-0.0007661883219446386,0.000321621156263338,0.9999992511075967
1651065471761931896,camera_left_start,camera_left_gt,-0.006227438523862983,-0.018665869500149486,0.04799999007681818,0.0008384558854198198,-0.010260892238649122,-0.0044658749478149766,0.9999370315390591
1651065472095272541,camera_left_start,camera_left_gt,-0.010689296459669428,-0.022245206974850378,0.05648715834015659,0.0015966231012561982,-0.01890588976519303,-0.007860455539560787,0.9997890934419962
1651065472428567647,camera_left_start,camera_left_gt,-0.01669356740743222,-0.025245665090978822,0.06361012343843893,0.0017836001477461716,-0.03127536374414641,-0.013183522102906318,0.9994222656806014
1651065472761852979,camera_left_start,camera_left_gt,-0.01824547244793795,-0.029126716940504185,0.07276573290211381,0.001945493143178942,-0.03383198789313302,-0.014636792516321299,0.9993184557269333
1651065473095236539,camera_left_start,camera_left_gt,-0.021650165445501912,-0.03417916228222828,0.08405852807674939,0.0027913488250979855,-0.04054202181217059,-0.017607749804565854,0.9990187785952466
1651065473428649425,camera_left_start,camera_left_gt,-0.024398039811741157,-0.0368362302446759,0.09097472986178977,0.001878806245398629,-0.046098567494850196,-0.019996454438815946,0.9987349668314871
1651065473761967420,camera_left_start,camera_left_gt,-0.02158283570652264,-0.04143011575557411,0.10204387887997335,0.0036511651581614788,-0.03917574477127583,-0.016914309378784936,0.9990824971707003
1651065474095401048,camera_left_start,camera_left_gt,-0.01616712820747468,-0.04580083026703628,0.11319113465669976,0.0026842947526214767,-0.028808492419590492,-0.012037671159279499,0.9995088592900275
1651065474428802013,camera_left_start,camera_left_gt,-0.009218260088482033,-0.05130518754313415,0.1267747785186675,0.002428845830628114,-0.014666822002977975,-0.006466890467706718,0.9998685735475155
1651065474761919498,camera_left_start,camera_left_gt,-0.000209112965509739,-0.057644176113795104,0.1422391414046001,0.000756688197429936,0.004591371279368928,0.0011217524883931677,0.999988544136432
1651065475095330715,camera_left_start,camera_left_gt,0.005299345916954579,-0.062592093621244,0.15493607654351693,0.0012966826607067534,0.01450984903922381,0.005759756182852912,0.9998772965237539
1651065475428636312,camera_left_start,camera_left_gt,0.008572662028398348,-0.06515858768241131,0.1611388043838623,0.001108365992789777,0.021022521005781836,0.008432037246738225,0.9997428298733916
1651065476095270395,camera_left_start,camera_left_gt,0.01857900915413957,-0.0721287955907191,0.17774488504505873,0.00011551427248974806,0.04227423146845799,0.016145432418030046,0.9989755757886367
1651065476428646802,camera_left_start,camera_left_gt,0.03395341840270483,-0.08098494622782226,0.20056794624463356,-0.00019400383561017298,0.06795426561231577,0.028771669454068,0.9972734686054918
1651065476761915922,camera_left_start,camera_left_gt,0.037785727471618014,-0.08367514888639019,0.20772669663902987,-0.0015005703363669717,0.07485487451349204,0.0322206409166546,0.9966726274706029
1651065477095472335,camera_left_start,camera_left_gt,0.046218066217941445,-0.08858487371528244,0.2202957105999917,-0.0022731239302585,0.08980747004265854,0.0387617854019685,0.9952019771004207
1651065477428637504,camera_left_start,camera_left_gt,0.054592091159062495,-0.09350215555460496,0.23245433887389635,-0.002869859294302609,0.10486725357685334,0.0449436451826932,0.9934659993138018
1651065477762018918,camera_left_start,camera_left_gt,0.06197451101956242,-0.0989875128363066,0.24588336727535315,-0.001529703950535309,0.11797324060676384,0.05081575104794478,0.9917145425736155
1651065478095455646,camera_left_start,camera_left_gt,0.0658094896679784,-0.1040722561989942,0.25888983272086796,-0.003125266443605369,0.12472938365836117,0.05365734724935406,0.9907339212159963
1651065478428667068,camera_left_start,camera_left_gt,0.06993554322174234,-0.10938667325217559,0.2717044918728583,-0.0019272501951745475,0.1324152630592056,0.057099887873892606,0.989546404480576
1651065478761995077,camera_left_start,camera_left_gt,0.0755483083609052,-0.114792026277606,0.284685206781994,-0.0003472819390521444,0.14316449935831577,0.06161148348090875,0.9877792418460816
1651065479095371961,camera_left_start,camera_left_gt,0.08044954767474044,-0.11908270242543735,0.2959017580459386,-0.0004593631684009226,0.1523392430168945,0.06496023700378913,0.9861910117370417
1651065479428695201,camera_left_start,camera_left_gt,0.08603489983947288,-0.12346809077545666,0.3067199177603561,-0.0014625006637443649,0.1612212251996531,0.06927699032492358,0.9844827455310995
1651065479762047767,camera_left_start,camera_left_gt,0.087176433267949,-0.1277437279252867,0.3171843044072018,-0.001273475250404636,0.16325717165159914,0.06997175943685902,0.9840982811926953
1651065480095321178,camera_left_start,camera_left_gt,0.08739335610371324,-0.13218324975764978,0.3282239376714264,0.00014863539684026393,0.16441875040515685,0.07059228854290898,0.9838613628052483
1651065480428667783,camera_left_start,camera_left_gt,0.08825015081942711,-0.13676854870510685,0.33946279293819315,-0.0009198668109186901,0.1658330001171231,0.07123122886490799,0.9835774915844709
1651065480761956691,camera_left_start,camera_left_gt,0.08731679923226432,-0.14132313524163825,0.35034217271874374,-0.001619186383160202,0.16444788748913086,0.07075916647577071,0.983843184097686
1651065481095309495,camera_left_start,camera_left_gt,0.08375949690615991,-0.14511281058381859,0.3591660934244316,-0.0014315119203435886,0.15896482225959363,0.06804451546852011,0.9849355714828513
1651065481428726196,camera_left_start,camera_left_gt,0.07624643035538448,-0.1498059749380521,0.3698554243883072,-0.0027649693374306905,0.14593648888275002,0.06280808373838924,0.9872943030192413
1651065481762143373,camera_left_start,camera_left_gt,0.06712093165799571,-0.1556836100344921,0.38276998219006997,-4.298200845179854e-05,0.1311467736923153,0.05644458867546827,0.9897547829194366
1651065482095378160,camera_left_start,camera_left_gt,0.0591380792365781,-0.16043954876747613,0.39337691117027246,-0.0010918975645815606,0.11653513206932387,0.05022420768275364,0.9919152684155704
1651065482428698778,camera_left_start,camera_left_gt,0.0460086862944844,-0.16467988687527302,0.4028354959390836,-0.0017640978061951133,0.09425953899251238,0.03931540416968323,0.9947694839825073
1651065482761987924,camera_left_start,camera_left_gt,0.03481860281056903,-0.1693870793400844,0.41375992835847153,-0.002776899372915772,0.07457618707934877,0.03157741676635389,0.9967113663949775
1651065483095384359,camera_left_start,camera_left_gt,0.022428394727298517,-0.1740730858367474,0.42370648448719883,-0.0026042289916788086,0.05282618615754753,0.021407352672370403,0.9983708415708904
1651065483428656578,camera_left_start,camera_left_gt,0.007056600129057955,-0.17748120899581366,0.4315720483236543,-0.0016361527496614567,0.02467219530707465,0.009855028203813081,0.9996456793294365
1651065483762073278,camera_left_start,camera_left_gt,-0.002306011838469235,-0.18255295896703017,0.4421395342292496,0.0024241067242318872,0.0062458810078890314,0.0030568908275636583,0.9999728836800993
1651065484095349311,camera_left_start,camera_left_gt,-0.013743451795313888,-0.185865201194981,0.449858407453268,0.0017925012408186033,-0.01519188028152485,-0.0062834869873873355,0.999863246401273
1651065484428720712,camera_left_start,camera_left_gt,-0.02708240297902842,-0.18917406232613532,0.45669582393479613,0.0031949049916507027,-0.04151769879242806,-0.017204241812778357,0.9989845280747459
1651065484762081384,camera_left_start,camera_left_gt,-0.04005980910481677,-0.19138914878620478,0.46136450873400736,0.003783039147253508,-0.06782395014363263,-0.028602663955516628,0.9972800449303957
1651065485095320224,camera_left_start,camera_left_gt,-0.05189930347920635,-0.1942931752980564,0.4664324604130214,0.006650978672055989,-0.09371473980294098,-0.038415646490621035,0.9948354387189262
1651065485428735256,camera_left_start,camera_left_gt,-0.06665246966402183,-0.19458002770754435,0.46666325658941077,0.00872925001872279,-0.12659126406896792,-0.05388531302287153,0.9904518287609745
1651065485762046813,camera_left_start,camera_left_gt,-0.07894495460812845,-0.19525418665766403,0.4683527122375421,0.008904101268385835,-0.15533572211296498,-0.06633108965404592,0.9855920641733844
1651065486095629453,camera_left_start,camera_left_gt,-0.0850487956312791,-0.19817968446094614,0.4742783026549157,0.0108271550267826,-0.17021383889607222,-0.07277796762222265,0.9826562925006213
1651065486428682804,camera_left_start,camera_left_gt,-0.09261141597312239,-0.19995312199933934,0.47814130995446147,0.011438952295422201,-0.19020393469135854,-0.08099061536805488,0.9783313006444253
1651065486762109041,camera_left_start,camera_left_gt,-0.10010577248356833,-0.20168328173883254,0.4823407878834805,0.012409334320838471,-0.20975929182220066,-0.08885417577845954,0.9736282572741473
1651065487095379590,camera_left_start,camera_left_gt,-0.10161136763815293,-0.2059839547932289,0.4924574879414258,0.012786407457706183,-0.21362902813809626,-0.09113361465064339,0.9725707225707578
1651065487428716182,camera_left_start,camera_left_gt,-0.10098371260628625,-0.21128395479359513,0.5055550745096307,0.012928010471169126,-0.21119470277801233,-0.09070655786807842,0.9731402696546316
1651065487762080907,camera_left_start,camera_left_gt,-0.09488978871797116,-0.21877648177711811,0.5236082887498007,0.012301871236748465,-0.19323220218252468,-0.08267995354413328,0.9775858045643392
1651065488429033041,camera_left_start,camera_left_gt,-0.06776381863446801,-0.2420568550256023,0.5799976135229167,0.009092534979322936,-0.12516608459717282,-0.05360751408481198,0.9906447453592585
1651065488762034893,camera_left_start,camera_left_gt,-0.06173269372782153,-0.24597218950608185,0.5894041436315897,0.0077497415199107795,-0.11135411806871964,-0.04807293565912765,0.992587121996163
1651065489095361948,camera_left_start,camera_left_gt,-0.05044179415138483,-0.2534297424575076,0.6069841563476338,0.009161693601803326,-0.08589181744121333,-0.03582425139706614,0.9956180402538076
1651065489428868055,camera_left_start,camera_left_gt,-0.03611672230605123,-0.26079263288629173,0.6254160307197637,0.008662325823159909,-0.055462489883057464,-0.02256991693056199,0.9981680595856856
1651065489762045145,camera_left_start,camera_left_gt,-0.013417729735824224,-0.2686060863893235,0.6460729106870144,0.004342454845714534,-0.008982403729841382,-0.004346164049412751,0.9999407834303
1651065490095440864,camera_left_start,camera_left_gt,0.005219763735410332,-0.2755912643331546,0.6641432656223432,0.0023850088860747636,0.025791580524281543,0.010214052728854714,0.9996123144667263
1651065490428735017,camera_left_start,camera_left_gt,0.0174107673755457,-0.2831685430000719,0.6832978254079688,0.002066919414154913,0.049558982172597466,0.02049256896249755,0.9985588063541719
1651065491095539093,camera_left_start,camera_left_gt,0.06410661762177927,-0.3016139971369996,0.7314101760140096,-0.0004894847928333995,0.13279312947209942,0.055575998944829785,0.9895842831769958
1651065491428779363,camera_left_start,camera_left_gt,0.06410661762177927,-0.3016139971369996,0.7314101760140096,-0.0004894847928333995,0.13279312947209942,0.055575998944829785,0.9895842831769958
1651065491762146234,camera_left_start,camera_left_gt,0.07376343586120893,-0.3068395864257359,0.7444603158324689,-8.533214004051039e-05,0.1535420609289111,0.061328017686597305,0.9862371431307793
1651065492095461606,camera_left_start,camera_left_gt,0.08001459328479621,-0.3115294569796494,0.7567758608444402,-0.0014271209772622575,0.16138239049983194,0.0668532108443136,0.9846239564229998
1651065492428784370,camera_left_start,camera_left_gt,0.08244153432573764,-0.3165976304328969,0.7698978683611054,-0.0038430670809195943,0.1655044415620941,0.06984878192182617,0.9837248895512747
1651065492762103557,camera_left_start,camera_left_gt,0.09039092235063784,-0.3205718652120401,0.7804502780070994,-0.00344427792407338,0.17870349651964457,0.07492268322121474,0.9810401565788064
1651065493095500230,camera_left_start,camera_left_gt,0.09446250874197482,-0.3239095765050524,0.7890205521967115,-0.004952544664982422,0.1849497354018641,0.07879112016744201,0.9795718590582728
1651065493428863048,camera_left_start,camera_left_gt,0.10138785829740682,-0.32691559205539494,0.7970739971124097,-0.0048484322680884965,0.19807147579047135,0.08464499426291167,0.9765139057529891
1651065493762164354,camera_left_start,camera_left_gt,0.10576721470739647,-0.3312348375289486,0.8081773413762434,-0.005942246398998727,0.2044166563593024,0.08729214349177875,0.9749659491465471
1651065494095499515,camera_left_start,camera_left_gt,0.10675240505059636,-0.3358532121694298,0.8193370319045976,-0.005729120532355307,0.20662250754376754,0.08828641813914999,0.9744125537606805
1651065494428805351,camera_left_start,camera_left_gt,0.10703059680563953,-0.3385577570117405,0.8266044962865731,-0.006079472386184648,0.20705431584581602,0.0879248997399397,0.9743514572836887
1651065494762086153,camera_left_start,camera_left_gt,0.10679087081573657,-0.3423255576289439,0.8357827889687566,-0.006640847190005006,0.20691616109899447,0.088093365994048,0.9743619246935362
1651065495095436811,camera_left_start,camera_left_gt,0.10632235200444473,-0.34369537747841256,0.8390474742830055,-0.0058831471922061425,0.2058749980993161,0.08734977185798692,0.9746542418176198
1651065495428785324,camera_left_start,camera_left_gt,0.10191131088520278,-0.3434629676946537,0.8386752563666462,-0.005687019936436546,0.198445689354663,0.08414617594265547,0.9764765164892717
1651065495762159109,camera_left_start,camera_left_gt,0.09399867373259152,-0.343138667609852,0.837200930897809,-0.0033817652985636865,0.1857151445728068,0.07933968724934048,0.9793894336610659
1651065496095460176,camera_left_start,camera_left_gt,0.08775659814134151,-0.34292072041214705,0.8359904381091566,-0.0027260059994056577,0.17682825346579734,0.07353266021715804,0.981487282418328
1651065496428939342,camera_left_start,camera_left_gt,0.07942795021885951,-0.3421649381408417,0.834392159928509,-0.0034450014265741467,0.1645422936573394,0.06727761433768353,0.9840669124465989
1651065496762142419,camera_left_start,camera_left_gt,0.07228962203685851,-0.34201452116929737,0.8329727130818967,-0.001831110064262745,0.14877216837376317,0.06306355785177814,0.9868568673441843
1651065497095509529,camera_left_start,camera_left_gt,0.06700647978338692,-0.3410644383051995,0.8314230426998738,-0.0001877670636833068,0.14124218890905482,0.05856916484861211,0.9882409937584274
1651065497428878784,camera_left_start,camera_left_gt,0.060360280394467836,-0.3402433937978004,0.8291957354475034,-0.0011207823767433699,0.12962896532377222,0.053937994352752684,0.9900938177572642
1651065497762142181,camera_left_start,camera_left_gt,0.05528883344083502,-0.3384141216330554,0.8238781246525407,-0.00029704898835161524,0.12061072925370042,0.050964982559726674,0.9913907071903975
1651065498095549583,camera_left_start,camera_left_gt,0.051571132083212845,-0.3349421752574634,0.8149748957432865,-0.0018978903161950493,0.11334344988553857,0.04730986982840091,0.9924270434632523
1651065498428861141,camera_left_start,camera_left_gt,0.0452417245480059,-0.331070747357454,0.8052853939433454,-0.0003250759572611614,0.10262685617966283,0.042733860256013494,0.9938015093085343
1651065498762253999,camera_left_start,camera_left_gt,0.04050509581433026,-0.32733285057810135,0.7957639253534922,0.00012244840916662085,0.09401425181800549,0.039067998096659395,0.9948039992813696
1651065499095501184,camera_left_start,camera_left_gt,0.033468534654608195,-0.3234018464293198,0.785166411831387,0.0012170362511915204,0.08106237028418395,0.03324878007944889,0.9961535672625491
1651065499428872585,camera_left_start,camera_left_gt,0.026154982962056206,-0.3184361099268928,0.7719337228731432,0.0026752333668563976,0.06748943799619567,0.027761711909967245,0.997330088905984
1651065499762172222,camera_left_start,camera_left_gt,0.018961302507758404,-0.3122748615216255,0.7578739775115477,0.0012596732839043794,0.05409050147498007,0.022007331005127004,0.9982926966854129
1651065500095544576,camera_left_start,camera_left_gt,0.012180044192195538,-0.3075868569508345,0.745978216525959,0.002210789795575705,0.04242274755365982,0.017290136330236735,0.9989476833569211
1651065500428809642,camera_left_start,camera_left_gt,0.004573584439673706,-0.3021100795322465,0.732227679199082,0.004204975957137344,0.02768426226033871,0.010918567211729392,0.9995482403017591
1651065500762144804,camera_left_start,camera_left_gt,-0.0024609710682375052,-0.2962730022822359,0.7180602571629915,0.004294567633067061,0.014058529763112393,0.004772532258666047,0.9998805615500213
1651065501095528125,camera_left_start,camera_left_gt,-0.008029703801021082,-0.29005043085514737,0.7030590057627806,0.0038464254747684608,0.0030246616710052354,-0.0001905072333060056,0.9999880099980386
1651065501428850412,camera_left_start,camera_left_gt,-0.013440040118513519,-0.2848953316444551,0.6897608451397258,0.005543968111850748,-0.008276205512966373,-0.004770271801872798,0.9999390048132027
1651065501762190341,camera_left_start,camera_left_gt,-0.023237770054014284,-0.27855872034480067,0.673471037502701,0.006767865488543984,-0.027470095612359358,-0.011895744543400841,0.9995289295991061
1651065502095495700,camera_left_start,camera_left_gt,-0.030265958888161304,-0.27262168533865566,0.6587875830375003,0.007574361594331826,-0.0423377750822157,-0.01825713399231149,0.9989078130167534
1651065502428865671,camera_left_start,camera_left_gt,-0.03740909270462334,-0.2657494450530691,0.6421210678125091,0.008588312650519991,-0.0572032043914511,-0.023941528393756926,0.9980384950047456
1651065502762382745,camera_left_start,camera_left_gt,-0.04509426490709201,-0.2588888744611684,0.625530296805636,0.010659662230572535,-0.07338562142599725,-0.030625923635973724,0.9967762913364736
1651065503095560312,camera_left_start,camera_left_gt,-0.05552043190516409,-0.2500619538477854,0.604808811629388,0.009122671379765742,-0.09643816634397073,-0.041951898105566134,0.9944126382867674
1651065503428887605,camera_left_start,camera_left_gt,-0.06053829337637806,-0.24369707406503321,0.5883664667703186,0.009772142319318118,-0.10805200432229212,-0.04643111375203607,0.993012296636941
1651065503762393474,camera_left_start,camera_left_gt,-0.06861371210803568,-0.23502784160883583,0.5670137046682618,0.011051252620028623,-0.12682347214893663,-0.05432852170601551,0.990374721232754
1651065504095582246,camera_left_start,camera_left_gt,-0.07148528201480842,-0.22673579822789613,0.5473087402698007,0.009939977515041753,-0.1347921159878911,-0.05856561307084748,0.9890916799165501
1651065504428910255,camera_left_start,camera_left_gt,-0.07752044318258466,-0.21828836155848796,0.5266296096876231,0.012319374503769489,-0.14889051661745356,-0.06385225265557268,0.9867130975638423
1651065504762255907,camera_left_start,camera_left_gt,-0.08555534691773836,-0.2087845069650351,0.5045214742179247,0.012433967967817025,-0.16973890904493483,-0.07340776933178218,0.9826725795495379
1651065505095577239,camera_left_start,camera_left_gt,-0.08908381793917552,-0.20071284581868803,0.48528889932197045,0.01257350076321741,-0.1800153592191257,-0.07800550631566507,0.9804853484413742
1651065505429016828,camera_left_start,camera_left_gt,-0.09119500796425717,-0.19313700478108148,0.46728027178976966,0.012432750867969513,-0.18547117430234505,-0.08027109193682797,0.979286690406866
1651065505762293100,camera_left_start,camera_left_gt,-0.09069421881618123,-0.18738920634401224,0.4532008071256392,0.01322891211072262,-0.18490170302723274,-0.07936340057402219,0.9794579147422943
1651065506095596790,camera_left_start,camera_left_gt,-0.08920908703055463,-0.18066643468764643,0.4364987250473998,0.012117338661901277,-0.18178621563697417,-0.07850341460780684,0.9801245613711836
1651065506428940534,camera_left_start,camera_left_gt,-0.08634454658138857,-0.17463075611631662,0.4222369337716488,0.01275239689831851,-0.1742645761522731,-0.07442146887123252,0.9817997142201995
1651065506762225151,camera_left_start,camera_left_gt,-0.08083231544012381,-0.16785991114003496,0.4072235669287151,0.008142075178357704,-0.16123339328416997,-0.07065132861164695,0.984350491068741
1651065507095564126,camera_left_start,camera_left_gt,-0.07463628224584218,-0.16351607526557976,0.3965352141186801,0.008547040242053942,-0.14609236246675184,-0.06342550481497075,0.9871986502578646
1651065507428987026,camera_left_start,camera_left_gt,-0.06650477584820358,-0.15746641808542944,0.38254728937337396,0.007249761619249661,-0.12753474152999578,-0.05604201141051764,0.9902230171109963
1651065507762217760,camera_left_start,camera_left_gt,-0.05983209426429559,-0.15245413503627275,0.37051285217300245,0.006903410601266546,-0.11254710161688886,-0.049546807819839056,0.9923863192701583
1651065508095632553,camera_left_start,camera_left_gt,-0.0499942293871567,-0.14833694000667202,0.3609859782540273,0.005992580194051747,-0.09138683117988644,-0.04008244062414872,0.994990419060972
1651065508428975582,camera_left_start,camera_left_gt,-0.039020161718486435,-0.14395310518750254,0.35112782853789076,0.004397929532973418,-0.06805714564234311,-0.030741833549872425,0.9971979857645281
1651065508762251138,camera_left_start,camera_left_gt,-0.029311367581791536,-0.13922250655193824,0.34006975421895314,0.0040774864687806445,-0.048028051752497136,-0.02212004361890682,0.9985927017654669
1651065509095628738,camera_left_start,camera_left_gt,-0.018631706775382284,-0.13370563611400998,0.3265824470890422,0.0028111220179604084,-0.02776423185486565,-0.013399629723858258,0.9995207326242779
1651065509429054021,camera_left_start,camera_left_gt,-0.017178163879400188,-0.12671922598713042,0.3096287939050503,0.0029165667376607712,-0.0249352579891704,-0.011827966623785383,0.9996148387018999
1651065509762300729,camera_left_start,camera_left_gt,-0.009660509246201876,-0.12156688092690902,0.2972275962650195,0.003837472630803965,-0.009626116020872488,-0.005219916984210761,0.9999326798144155
1651065510095637559,camera_left_start,camera_left_gt,0.0030008040069398056,-0.1164562911387136,0.28548746477550546,0.002212628198662401,0.013229879331815297,0.004985381890671918,0.9998976050259968
1651065510428961038,camera_left_start,camera_left_gt,0.012457053451136346,-0.11061663067410525,0.27207269940066425,0.002236368008241912,0.031413453053835805,0.012496140651972446,0.9994258552259755
1651065510762274265,camera_left_start,camera_left_gt,0.02316612516141392,-0.10523487324829202,0.259542082941755,0.0011060117128526383,0.05206652509751919,0.020076591380842553,0.9984411771260677
1651065511095601320,camera_left_start,camera_left_gt,0.03727049199102561,-0.09807228587732449,0.24451049670450273,-0.0012187596597214138,0.07465664026266061,0.031703583667808406,0.99670446144893
1651065511428994417,camera_left_start,camera_left_gt,0.048095393217793436,-0.09382322540721434,0.2343899808899556,-5.0124353322082214e-05,0.09332595723978587,0.039978979260003586,0.9948326213037827
1651065511762289762,camera_left_start,camera_left_gt,0.05711129211631283,-0.08800494863026409,0.221608818716679,0.0003043624755707034,0.11014416639931046,0.046478992538734006,0.9928282193936014
1651065512095673084,camera_left_start,camera_left_gt,0.0718071834938252,-0.08312871330963943,0.21007489333106968,-0.00019983954530583258,0.13402340401281487,0.05796102158719494,0.9892816622264574
